source_id,record_id,GroupID
MRDS,10070074,148
MRDS,10070075,610
MRDS,10070076,610
MRDS,10070077,1947
MRDS,10070078,578
MRDS,10070079,636
MRDS,10070080,422
MRDS,10070138,377
MRDS,10070298,1211
MRDS,10070511,122
MRDS,10070512,577
MRDS,10070513,274
MRDS,10070514,1725
MRDS,10070515,566
MRDS,10070516,340
MRDS,10070517,1293
MRDS,10070518,611
MRDS,10070519,402
MRDS,10070520,550
MRDS,10070521,550
MRDS,10070522,1346
MRDS,10070523,351
MRDS,10070524,170
MRDS,10070543,27
MRDS,10070544,701
MRDS,10070549,1586
MRDS,10070550,1320
MRDS,10071874,655
MRDS,10071935,1487
MRDS,10071936,896
MRDS,10071983,81
MRDS,10071988,1648
MRDS,10072179,1791
MRDS,10072187,24
MRDS,10072944,17
MRDS,10072945,1091
MRDS,10072946,1091
MRDS,10073057,983
MRDS,10073073,479
MRDS,10073113,1761
MRDS,10073171,1237
MRDS,10073174,613
MRDS,10073397,1948
MRDS,10073446,175
MRDS,10073450,1949
MRDS,10077302,278
MRDS,10078272,288
MRDS,10078298,562
MRDS,10078354,1950
MRDS,10078668,815
MRDS,10078677,1951
MRDS,10078712,444
MRDS,10079223,524
MRDS,10079224,1722
MRDS,10079228,1525
MRDS,10079492,1731
MRDS,10079573,250
MRDS,10079574,250
MRDS,10079575,1353
MRDS,10079576,480
MRDS,10079577,273
MRDS,10079578,683
MRDS,10079579,1328
MRDS,10079580,1699
MRDS,10079581,1328
MRDS,10079582,935
MRDS,10079583,1590
MRDS,10079584,1013
MRDS,10079585,1013
MRDS,10079586,1590
MRDS,10079587,381
MRDS,10079588,1058
MRDS,10079589,1519
MRDS,10079590,1181
MRDS,10079591,1270
MRDS,10079592,967
MRDS,10079593,609
MRDS,10079594,1522
MRDS,10079595,90
MRDS,10079596,407
MRDS,10079597,646
MRDS,10079598,527
MRDS,10079599,1267
MRDS,10079600,1952
MRDS,10079601,1194
MRDS,10079603,112
MRDS,10079604,1443
MRDS,10079605,1788
MRDS,10079606,725
MRDS,10079607,408
MRDS,10079608,1953
MRDS,10079611,272
MRDS,10079612,461
MRDS,10079613,1251
MRDS,10079614,801
MRDS,10079615,64
MRDS,10079616,754
MRDS,10079617,754
MRDS,10079618,754
MRDS,10079619,1110
MRDS,10079620,1658
MRDS,10079621,1717
MRDS,10079622,959
MRDS,10079623,150
MRDS,10079624,150
MRDS,10079625,1819
MRDS,10079626,1395
MRDS,10079627,572
MRDS,10079652,212
MRDS,10079653,257
