source_id,record_id,GroupID
MRDS,10045377,2858
MRDS,10045412,3142
MRDS,10045427,353
MRDS,10045433,336
MRDS,10045434,3341
MRDS,10045435,1292
MRDS,10045436,2762
MRDS,10045437,5029
MRDS,10045440,1825
MRDS,10045445,4728
MRDS,10045453,2867
MRDS,10045455,985
MRDS,10045461,3581
MRDS,10045469,4393
MRDS,10045478,419
MRDS,10045480,731
MRDS,10045483,3654
MRDS,10045484,1426
MRDS,10045490,1717
MRDS,10045514,606
MRDS,10045565,3757
MRDS,10045607,2869
MRDS,10045656,2709
MRDS,10045669,2063
MRDS,10045671,1434
MRDS,10045672,270
MRDS,10045673,3209
MRDS,10045676,546
MRDS,10045684,5268
MRDS,10045692,5120
MRDS,10045696,3982
MRDS,10045697,3982
MRDS,10045742,1337
MRDS,10045760,362
MRDS,10045778,4264
MRDS,10045801,4456
MRDS,10045814,899
MRDS,10045841,4915
MRDS,10045846,3568
MRDS,10045918,4168
MRDS,10045922,2661
MRDS,10045923,777
MRDS,10045926,3146
MRDS,10045959,4478
MRDS,10045995,188
MRDS,10045996,4259
MRDS,10045997,3313
MRDS,10045999,1946
MRDS,10046014,4154
MRDS,10046049,1347
MRDS,10046062,4992
MRDS,10046064,624
MRDS,10046068,2441
MRDS,10046155,1717
MRDS,10046166,3673
MRDS,10046167,660
MRDS,10046168,2329
MRDS,10046169,3902
MRDS,10046173,2167
MRDS,10046189,4536
MRDS,10046190,178
MRDS,10046191,3258
MRDS,10046192,3641
MRDS,10046193,5269
MRDS,10046271,2389
MRDS,10046310,1732
MRDS,10046424,1028
MRDS,10046479,4751
MRDS,10046496,3586
MRDS,10046523,58
MRDS,10046545,3689
MRDS,10046548,3263
MRDS,10046549,3263
MRDS,10046553,1987
MRDS,10046557,3263
MRDS,10046558,3263
MRDS,10046560,3386
MRDS,10046561,3386
MRDS,10046562,3343
MRDS,10046563,1214
MRDS,10046611,1051
MRDS,10046613,4748
MRDS,10046614,430
MRDS,10046615,4678
MRDS,10046621,562
MRDS,10046624,4367
MRDS,10046626,3864
MRDS,10046629,1388
MRDS,10046669,427
MRDS,10046675,2572
MRDS,10046720,2523
MRDS,10046727,1464
MRDS,10046732,1519
MRDS,10046754,4630
MRDS,10046757,1147
MRDS,10046762,423
MRDS,10046768,3649
MRDS,10046799,3691
MRDS,10046800,1231
MRDS,10046839,1472
MRDS,10046843,1472
MRDS,10046851,2628
MRDS,10046884,3683
MRDS,10046887,1318
MRDS,10046897,3852
MRDS,10046911,1366
MRDS,10046914,1748
MRDS,10046915,3263
MRDS,10046916,3263
MRDS,10046917,3263
MRDS,10046918,2584
MRDS,10046919,908
MRDS,10046920,2607
MRDS,10046922,1480
MRDS,10046924,3263
MRDS,10046925,3263
MRDS,10046926,3263
MRDS,10046931,211
MRDS,10046932,4130
MRDS,10046945,3371
MRDS,10046949,2253
MRDS,10046959,4954
MRDS,10046960,4954
MRDS,10046969,5047
MRDS,10046970,1030
MRDS,10046971,2371
MRDS,10047096,2542
MRDS,10047112,1254
MRDS,10047113,1201
MRDS,10047124,4988
MRDS,10047129,4988
MRDS,10047131,4988
MRDS,10047187,5270
MRDS,10047192,736
MRDS,10047225,3125
MRDS,10047232,746
MRDS,10047274,1639
MRDS,10047277,2774
MRDS,10047279,163
MRDS,10047283,719
MRDS,10047284,719
MRDS,10047294,2573
MRDS,10047296,2698
MRDS,10047305,65
MRDS,10047311,1354
MRDS,10047316,4905
MRDS,10047318,576
MRDS,10047338,2694
MRDS,10047350,3095
MRDS,10047394,2717
MRDS,10047397,711
MRDS,10047399,2069
MRDS,10047402,49
MRDS,10047404,3205
MRDS,10047405,1476
MRDS,10047408,3182
MRDS,10047409,4494
MRDS,10047424,2163
MRDS,10047442,90
MRDS,10047451,3377
MRDS,10047463,1863
MRDS,10047465,3222
MRDS,10047466,4690
MRDS,10047467,1970
MRDS,10047477,1769
MRDS,10047478,3814
MRDS,10047489,1532
MRDS,10047493,2182
MRDS,10047499,1015
MRDS,10047509,1282
MRDS,10047513,2573
MRDS,10047526,1788
MRDS,10047528,1804
MRDS,10047529,835
MRDS,10047530,2177
MRDS,10047531,3126
MRDS,10047533,600
MRDS,10047534,600
MRDS,10047535,600
MRDS,10047559,5271
MRDS,10047580,815
MRDS,10047587,5049
MRDS,10047590,3134
MRDS,10047591,5122
MRDS,10047595,5122
MRDS,10047599,5122
MRDS,10047600,5122
MRDS,10047601,5122
MRDS,10047602,5122
MRDS,10047628,588
MRDS,10047630,531
MRDS,10047656,588
MRDS,10047670,3752
MRDS,10047672,3752
MRDS,10047674,2129
MRDS,10047677,3376
MRDS,10047683,3355
MRDS,10047688,2254
MRDS,10047689,2380
MRDS,10047690,2697
MRDS,10047804,5272
MRDS,10047851,5273
MRDS,10048081,4493
MRDS,10048180,1199
MRDS,10048193,5274
MRDS,10048194,2117
MRDS,10048195,1515
MRDS,10048196,3596
MRDS,10048229,4980
MRDS,10048298,1334
MRDS,10048299,5034
MRDS,10048437,5275
MRDS,10048439,416
MRDS,10048529,5089
MRDS,10048542,3116
MRDS,10048611,5130
MRDS,10048632,2883
MRDS,10048645,4021
MRDS,10048684,4570
MRDS,10048709,4539
MRDS,10048720,4162
MRDS,10048728,4629
MRDS,10048757,913
MRDS,10048771,3983
MRDS,10048833,443
MRDS,10048840,702
MRDS,10048844,1618
MRDS,10048857,603
MRDS,10048858,5053
MRDS,10048864,2720
MRDS,10048881,2391
MRDS,10048911,3168
MRDS,10048926,4035
MRDS,10048929,382
MRDS,10048951,5276
MRDS,10048955,1496
MRDS,10048970,3076
MRDS,10049006,3767
MRDS,10049007,780
MRDS,10049012,3448
MRDS,10049022,934
MRDS,10049023,2339
MRDS,10049024,3348
MRDS,10049025,3861
MRDS,10049026,2339
MRDS,10049027,4562
MRDS,10049028,5044
MRDS,10049029,3941
MRDS,10049030,4518
MRDS,10049031,2339
MRDS,10049032,1473
MRDS,10049033,2291
MRDS,10049034,4497
MRDS,10049035,1372
MRDS,10049036,2016
MRDS,10049037,4433
MRDS,10049038,2494
MRDS,10049039,126
MRDS,10049040,2933
MRDS,10049041,2112
MRDS,10049042,1473
MRDS,10049043,3231
MRDS,10049044,2498
MRDS,10049045,4326
MRDS,10049046,1163
MRDS,10049047,2285
MRDS,10049048,1163
MRDS,10049049,2448
MRDS,10049050,3206
MRDS,10049054,2184
MRDS,10049055,3802
MRDS,10049056,3249
MRDS,10049057,3409
MRDS,10049058,4401
MRDS,10049059,465
MRDS,10049060,1277
MRDS,10049061,2395
MRDS,10049062,877
MRDS,10049068,5007
MRDS,10049078,4879
MRDS,10049079,1406
MRDS,10049080,1006
MRDS,10049081,3066
MRDS,10049082,4932
MRDS,10049083,4053
MRDS,10049084,4686
MRDS,10049085,2600
MRDS,10049086,4854
MRDS,10049087,3972
MRDS,10049088,3801
MRDS,10049089,3599
MRDS,10049092,2143
MRDS,10049093,1307
MRDS,10049097,2737
MRDS,10049100,3949
MRDS,10049113,3106
MRDS,10049121,2197
MRDS,10049139,176
MRDS,10049140,735
MRDS,10049155,3897
MRDS,10049158,3547
MRDS,10049177,654
MRDS,10049178,2887
MRDS,10049181,4299
MRDS,10049201,5044
MRDS,10049202,5147
MRDS,10049203,2040
MRDS,10049204,5044
MRDS,10049205,2645
MRDS,10049206,5044
MRDS,10049207,2914
MRDS,10049208,5044
MRDS,10049209,2040
MRDS,10049210,2040
MRDS,10049215,2018
MRDS,10049226,460
MRDS,10049336,4584
MRDS,10049342,4881
MRDS,10049346,1060
MRDS,10049347,2095
MRDS,10049348,685
MRDS,10049350,4321
MRDS,10049351,583
MRDS,10049382,5277
MRDS,10049491,4127
MRDS,10049665,3701
MRDS,10049666,571
MRDS,10049739,1408
MRDS,10050082,2317
MRDS,10050796,1529
MRDS,10050802,758
MRDS,10050807,2081
MRDS,10050815,2729
MRDS,10050824,5115
MRDS,10050846,5278
MRDS,10052636,4423
MRDS,10052829,1452
MRDS,10053206,1123
MRDS,10053338,2960
MRDS,10053380,2180
MRDS,10053420,1905
MRDS,10053680,3333
MRDS,10054293,5279
MRDS,10054479,750
MRDS,10055009,3730
MRDS,10055041,504
MRDS,10055042,504
MRDS,10055044,3021
MRDS,10055053,4583
MRDS,10055089,4708
MRDS,10055140,1063
MRDS,10055152,53
MRDS,10055154,990
MRDS,10055334,638
MRDS,10055455,2420
MRDS,10055458,590
MRDS,10055464,3256
MRDS,10055478,1917
MRDS,10055482,1220
MRDS,10055533,454
MRDS,10055537,3262
MRDS,10055554,4593
MRDS,10055632,4873
MRDS,10055647,1704
MRDS,10055657,2369
MRDS,10055662,2614
MRDS,10055670,1619
MRDS,10055684,2122
MRDS,10055688,4926
MRDS,10055759,2539
MRDS,10055772,2468
MRDS,10055775,3988
MRDS,10055806,2170
MRDS,10055807,199
MRDS,10055808,5280
MRDS,10055809,1455
MRDS,10055810,3995
MRDS,10055811,2364
MRDS,10055812,3415
MRDS,10055813,4503
MRDS,10055814,1972
MRDS,10055815,578
MRDS,10055816,4428
MRDS,10055817,316
MRDS,10055818,1474
MRDS,10055819,5148
MRDS,10055820,987
MRDS,10055821,4383
MRDS,10055822,3434
MRDS,10055823,1164
MRDS,10055824,2898
MRDS,10055825,493
MRDS,10055826,4947
MRDS,10055827,3582
MRDS,10055828,2222
MRDS,10055829,1852
MRDS,10055830,2026
MRDS,10055831,3517
MRDS,10055832,1138
MRDS,10055833,4877
MRDS,10055834,3484
MRDS,10055835,4029
MRDS,10055848,5079
MRDS,10055860,2662
MRDS,10055874,2885
MRDS,10055879,3119
MRDS,10055887,2459
MRDS,10055898,1580
MRDS,10055903,3089
MRDS,10055962,3952
MRDS,10055967,3690
MRDS,10055980,3961
MRDS,10055983,1890
MRDS,10055988,1436
MRDS,10055992,3947
MRDS,10055993,1571
MRDS,10055998,4498
MRDS,10056011,3883
MRDS,10056029,2809
MRDS,10056040,2353
MRDS,10056046,4887
MRDS,10056097,4272
MRDS,10056099,2883
MRDS,10056100,2564
MRDS,10056108,111
MRDS,10056116,1909
MRDS,10056127,2316
MRDS,10056136,1906
MRDS,10056160,22
MRDS,10056175,1145
MRDS,10056189,3501
MRDS,10056191,3501
MRDS,10056213,2408
MRDS,10056219,947
MRDS,10056240,4280
MRDS,10056491,2044
MRDS,10056506,407
MRDS,10056527,2651
MRDS,10056532,4490
MRDS,10056605,5281
MRDS,10056628,2752
MRDS,10056629,2411
MRDS,10056630,2768
MRDS,10056631,3696
MRDS,10057081,151
MRDS,10057082,4138
MRDS,10057083,1389
MRDS,10057281,2978
MRDS,10057467,5282
MRDS,10058618,156
MRDS,10059299,797
MRDS,10059352,5173
MRDS,10059602,3781
MRDS,10059714,2046
MRDS,10060100,4262
MRDS,10060250,310
MRDS,10060392,1903
MRDS,10060463,4694
MRDS,10060511,4399
MRDS,10060829,5283
MRDS,10060830,906
MRDS,10060831,2843
MRDS,10060901,4754
MRDS,10060903,2178
MRDS,10061130,5019
MRDS,10061424,4591
MRDS,10061425,4064
MRDS,10061541,3813
MRDS,10061542,1739
MRDS,10061543,1739
MRDS,10061544,3114
MRDS,10061728,2919
MRDS,10061729,4723
MRDS,10061731,4254
MRDS,10061732,4123
MRDS,10061733,346
MRDS,10061734,3364
MRDS,10061737,5284
MRDS,10061738,3031
MRDS,10061742,3685
MRDS,10061743,3067
MRDS,10061786,1327
MRDS,10061804,348
MRDS,10062090,4996
MRDS,10062094,103
MRDS,10062385,2800
MRDS,10062386,3888
MRDS,10062393,3888
MRDS,10062394,3888
MRDS,10062397,1041
MRDS,10062456,1864
MRDS,10063033,5077
MRDS,10063342,3534
MRDS,10063814,2085
MRDS,10063976,3221
MRDS,10064266,4207
MRDS,10064279,1075
MRDS,10064297,3165
MRDS,10064467,3950
MRDS,10064468,759
MRDS,10064469,4558
MRDS,10064470,4558
MRDS,10064831,5285
MRDS,10065425,181
MRDS,10065426,3886
MRDS,10065431,5286
MRDS,10065432,104
MRDS,10065433,1860
MRDS,10065434,4132
MRDS,10065435,191
MRDS,10065437,2519
MRDS,10065438,4999
MRDS,10065439,3646
MRDS,10065440,1121
MRDS,10065441,2519
MRDS,10065442,2519
MRDS,10065443,2519
MRDS,10065444,2519
MRDS,10065676,3331
MRDS,10065686,1927
MRDS,10065705,5287
MRDS,10065837,5288
MRDS,10065839,1032
MRDS,10065843,4412
MRDS,10066764,3627
MRDS,10066939,5289
MRDS,10067014,4899
MRDS,10067166,1986
MRDS,10067167,3688
MRDS,10067188,3027
MRDS,10067193,2229
MRDS,10067194,22
MRDS,10067202,3449
MRDS,10067207,2316
MRDS,10067307,5290
MRDS,10067635,5291
MRDS,10067839,4408
MRDS,10068214,1332
MRDS,10068365,5292
MRDS,10068386,2397
MRDS,10068387,2397
MRDS,10068763,3389
MRDS,10068774,4951
MRDS,10068776,2641
MRDS,10068783,3412
MRDS,10068800,1409
MRDS,10068801,2688
MRDS,10068804,3682
MRDS,10068807,3735
MRDS,10068809,2086
MRDS,10068828,1432
MRDS,10068845,575
MRDS,10068859,2045
MRDS,10068893,1085
MRDS,10068975,5131
MRDS,10068986,513
MRDS,10069056,5293
MRDS,10069061,1039
MRDS,10069063,167
MRDS,10069067,1039
MRDS,10069068,4291
MRDS,10069103,1944
MRDS,10069298,997
MRDS,10069392,2779
MRDS,10069511,2368
MRDS,10069574,1794
MRDS,10069575,2240
MRDS,10069687,5294
MRDS,10069717,3289
MRDS,10069719,4826
MRDS,10069724,4508
MRDS,10069725,4522
MRDS,10069752,1609
MRDS,10069755,4883
MRDS,10069756,538
MRDS,10069759,3395
MRDS,10069760,3469
MRDS,10069837,174
MRDS,10069939,629
MRDS,10069979,4530
MRDS,10069993,1058
MRDS,10070101,237
MRDS,10070105,4380
MRDS,10070106,655
MRDS,10070108,2409
MRDS,10070113,2331
MRDS,10070139,2116
MRDS,10070210,4163
MRDS,10070213,545
MRDS,10070220,1129
MRDS,10070385,5295
MRDS,10070438,3940
MRDS,10070439,4096
MRDS,10070444,1133
MRDS,10070460,1078
MRDS,10070469,2260
MRDS,10070492,1093
MRDS,10070498,2612
MRDS,10070532,3860
MRDS,10070542,3817
MRDS,10070626,4745
MRDS,10070627,2980
MRDS,10070631,3652
MRDS,10070632,5099
MRDS,10070633,596
MRDS,10070818,4792
MRDS,10070873,1034
MRDS,10070959,3411
MRDS,10070967,2780
MRDS,10070970,4046
MRDS,10070971,4048
MRDS,10071001,4131
MRDS,10071002,1691
MRDS,10071085,4861
MRDS,10071086,1802
MRDS,10071091,5169
MRDS,10071102,1551
MRDS,10071135,5111
MRDS,10071158,3240
MRDS,10071176,3052
MRDS,10071177,2427
MRDS,10071178,3411
MRDS,10071179,1831
MRDS,10071187,5296
MRDS,10071210,1336
MRDS,10071212,2780
MRDS,10071213,2780
MRDS,10071220,205
MRDS,10071290,2862
MRDS,10071357,5297
MRDS,10071390,1578
MRDS,10071391,544
MRDS,10071458,1744
MRDS,10071477,2648
MRDS,10071478,783
MRDS,10071479,3058
MRDS,10071544,485
MRDS,10071565,5298
MRDS,10071595,2626
MRDS,10071637,4218
MRDS,10071683,535
MRDS,10071723,3374
MRDS,10071774,2992
MRDS,10071837,1176
MRDS,10071893,4758
MRDS,10071894,4436
MRDS,10071919,4599
MRDS,10071993,52
MRDS,10072053,3228
MRDS,10072140,88
MRDS,10072142,4078
MRDS,10072156,2528
MRDS,10072212,1401
MRDS,10072213,2886
MRDS,10072221,262
MRDS,10072227,2894
MRDS,10072245,1621
MRDS,10072246,2957
MRDS,10072386,3219
MRDS,10072387,1800
MRDS,10072477,1988
MRDS,10072484,2229
MRDS,10072490,3501
MRDS,10072508,4046
MRDS,10072509,4853
MRDS,10073312,637
MRDS,10073313,159
MRDS,10073378,745
MRDS,10073397,989
MRDS,10073401,4453
MRDS,10073402,4782
MRDS,10073455,3828
MRDS,10076542,232
MRDS,10076547,1992
MRDS,10076550,3140
MRDS,10076551,5175
MRDS,10076552,5129
MRDS,10076553,1454
MRDS,10076554,754
MRDS,10076555,1765
MRDS,10076597,670
MRDS,10076598,4205
MRDS,10076599,2460
MRDS,10076783,4274
MRDS,10077606,1237
MRDS,10077978,3033
MRDS,10077986,2024
MRDS,10078274,3301
MRDS,10078309,4968
MRDS,10078311,2575
MRDS,10078312,844
MRDS,10078338,1362
MRDS,10078339,3848
MRDS,10078341,3143
MRDS,10078342,692
MRDS,10078685,15
MRDS,10079686,1309
MRDS,10079727,2201
MRDS,10079730,1379
MRDS,10080099,4365
MRDS,10080125,556
MRDS,10080126,2210
MRDS,10080331,3887
MRDS,10080332,143
MRDS,10080333,3684
MRDS,10080334,4395
MRDS,10080335,4288
MRDS,10080336,5299
MRDS,10080337,3198
MRDS,10080338,2788
MRDS,10080339,4534
MRDS,10080340,4225
MRDS,10080341,2598
MRDS,10080342,2377
MRDS,10080343,4417
MRDS,10080344,466
MRDS,10080345,2603
MRDS,10080346,782
MRDS,10080347,301
MRDS,10080349,1882
MRDS,10080350,5009
MRDS,10080351,3223
MRDS,10080352,3922
MRDS,10080353,2399
MRDS,10080354,3513
MRDS,10080355,2688
MRDS,10080356,4617
MRDS,10080357,1528
MRDS,10080358,582
MRDS,10080359,706
MRDS,10080361,462
MRDS,10080362,4661
MRDS,10080363,821
MRDS,10080364,4931
MRDS,10080367,5300
MRDS,10080368,279
MRDS,10080369,1592
MRDS,10080370,5301
MRDS,10080371,704
MRDS,10080372,1787
MRDS,10080373,3476
MRDS,10080374,1418
MRDS,10080375,781
MRDS,10080376,135
MRDS,10080377,5108
MRDS,10080437,2977
MRDS,10080442,1014
MRDS,10080444,3532
MRDS,10081096,923
MRDS,10081115,434
MRDS,10081156,5302
MRDS,10081559,5303
MRDS,10081609,1070
MRDS,10081617,2646
MRDS,10081618,2646
MRDS,10081856,2407
MRDS,10082528,2740
MRDS,10084540,169
MRDS,10084608,4229
MRDS,10084749,1070
MRDS,10084824,3993
MRDS,10084831,5304
MRDS,10084861,2424
MRDS,10084878,2853
MRDS,10084882,674
MRDS,10084895,2113
MRDS,10085020,2520
MRDS,10085059,3282
MRDS,10085128,4350
MRDS,10085254,5020
MRDS,10085255,4114
MRDS,10085256,3491
MRDS,10085279,1729
MRDS,10085321,5305
MRDS,10085366,2772
MRDS,10085385,5306
MRDS,10085396,2424
MRDS,10085668,4525
MRDS,10085679,4357
MRDS,10085695,3359
MRDS,10085753,69
MRDS,10085792,5307
MRDS,10085892,2693
MRDS,10085894,5308
MRDS,10085896,910
MRDS,10085898,3563
MRDS,10085901,2918
MRDS,10085902,4821
MRDS,10085907,2757
MRDS,10085909,3537
MRDS,10085911,250
MRDS,10085916,2609
MRDS,10085918,3859
MRDS,10085921,5309
MRDS,10085923,5310
MRDS,10085925,1629
MRDS,10085930,1230
MRDS,10086134,5311
MRDS,10086497,5312
MRDS,10086666,4243
MRDS,10086781,2632
MRDS,10086800,5313
MRDS,10086804,1118
MRDS,10086808,2307
MRDS,10087000,1082
MRDS,10087001,1817
MRDS,10087094,3419
MRDS,10087174,2074
MRDS,10087177,2278
MRDS,10087229,3815
MRDS,10087230,318
MRDS,10087246,3105
MRDS,10087267,3579
MRDS,10087277,464
MRDS,10087279,2864
MRDS,10087283,4013
MRDS,10087492,2428
MRDS,10087493,4030
MRDS,10087494,210
MRDS,10087764,5314
MRDS,10087781,2038
MRDS,10087808,806
MRDS,10087827,4872
MRDS,10087835,658
MRDS,10087837,4201
MRDS,10087838,119
MRDS,10087839,3598
MRDS,10087840,3474
MRDS,10087841,3945
MRDS,10087842,4739
MRDS,10087843,4828
MRDS,10087981,447
MRDS,10087982,3839
MRDS,10088322,475
MRDS,10088332,2162
MRDS,10088333,4981
MRDS,10088339,2079
MRDS,10088393,3526
MRDS,10088427,2975
MRDS,10088431,4452
MRDS,10088440,4338
MRDS,10088554,4606
MRDS,10088556,4606
MRDS,10088596,1113
MRDS,10088602,3908
MRDS,10088605,175
MRDS,10088606,4633
MRDS,10088607,175
MRDS,10088609,3990
MRDS,10088634,2930
MRDS,10088717,634
MRDS,10088843,2955
MRDS,10088896,645
MRDS,10088925,4750
MRDS,10088927,4978
MRDS,10088945,3323
MRDS,10088980,4108
MRDS,10088981,4579
MRDS,10089044,3812
MRDS,10089166,2996
MRDS,10089167,2011
MRDS,10089168,3463
MRDS,10089197,488
MRDS,10089292,1391
MRDS,10089293,5096
MRDS,10089294,743
MRDS,10089313,5135
MRDS,10089321,819
MRDS,10089691,1754
MRDS,10090097,3779
MRDS,10090194,3799
MRDS,10090259,392
MRDS,10090318,852
MRDS,10090381,2054
MRDS,10090545,5121
MRDS,10090563,110
MRDS,10090571,1176
MRDS,10090585,74
MRDS,10090601,5315
MRDS,10090602,4921
MRDS,10090603,4667
MRDS,10090604,884
MRDS,10090605,2126
MRDS,10090606,1125
MRDS,10090607,5000
MRDS,10090608,473
MRDS,10090609,3713
MRDS,10090610,4649
MRDS,10090611,79
MRDS,10090612,1892
MRDS,10090613,4820
MRDS,10090614,4356
MRDS,10090616,1421
MRDS,10090634,1855
MRDS,10090684,251
MRDS,10090685,1373
MRDS,10090686,383
MRDS,10090687,2972
MRDS,10090688,3101
MRDS,10090689,2899
MRDS,10090690,3218
MRDS,10090691,3178
MRDS,10090692,1682
MRDS,10090693,1798
MRDS,10090694,1798
MRDS,10090695,2734
MRDS,10090696,4447
MRDS,10090697,3315
MRDS,10090698,401
MRDS,10090699,5316
MRDS,10090700,3984
MRDS,10090701,3984
MRDS,10090702,1624
MRDS,10090703,1814
MRDS,10090704,3984
MRDS,10090705,1278
MRDS,10090706,3984
MRDS,10090707,1007
MRDS,10090708,1937
MRDS,10090709,812
MRDS,10090710,999
MRDS,10090711,3632
MRDS,10090712,1217
MRDS,10090713,1586
MRDS,10090714,673
MRDS,10090715,2805
MRDS,10090716,2782
MRDS,10090717,2782
MRDS,10090718,3786
MRDS,10090719,2491
MRDS,10090720,4990
MRDS,10090721,3842
MRDS,10090722,2066
MRDS,10090723,871
MRDS,10090724,944
MRDS,10090725,5119
MRDS,10090726,4666
MRDS,10090745,1202
MRDS,10090765,4377
MRDS,10090770,2705
MRDS,10090940,4828
MRDS,10090959,4390
MRDS,10090960,294
MRDS,10090961,2174
MRDS,10091008,4049
MRDS,10091011,4639
MRDS,10091012,10
MRDS,10091036,3706
MRDS,10091228,10
MRDS,10091282,10
MRDS,10091289,1128
MRDS,10091292,1636
MRDS,10091293,3788
MRDS,10091301,1665
MRDS,10091302,2458
MRDS,10091303,2672
MRDS,10091304,2179
MRDS,10091305,369
MRDS,10091308,2550
MRDS,10091320,4312
MRDS,10091321,1304
MRDS,10091323,3562
MRDS,10091325,693
MRDS,10091443,1502
MRDS,10091541,1223
MRDS,10091651,2696
MRDS,10091663,4802
MRDS,10091709,1841
MRDS,10091791,317
MRDS,10092122,3648
MRDS,10092146,4532
MRDS,10092258,396
MRDS,10092321,4604
MRDS,10092350,2623
MRDS,10092369,4943
MRDS,10092372,4303
MRDS,10092373,1706
MRDS,10092534,4760
MRDS,10092535,3219
MRDS,10092687,4487
MRDS,10092699,3214
MRDS,10092707,900
MRDS,10092713,735
MRDS,10092720,2927
MRDS,10092721,613
MRDS,10092744,1496
MRDS,10092849,3927
MRDS,10092957,4402
MRDS,10093015,2238
MRDS,10093048,22
MRDS,10093055,1940
MRDS,10093062,170
MRDS,10093074,4654
MRDS,10093075,3620
MRDS,10093076,2969
MRDS,10093081,894
MRDS,10093083,3791
MRDS,10093101,592
MRDS,10093259,4687
MRDS,10093469,4940
MRDS,10093554,4620
MRDS,10093585,1513
MRDS,10093769,2686
MRDS,10093886,987
MRDS,10093889,326
MRDS,10093890,326
MRDS,10093891,4681
MRDS,10093901,3087
MRDS,10094026,2216
MRDS,10094058,4196
MRDS,10094066,1290
MRDS,10094095,551
MRDS,10094100,4715
MRDS,10094107,4960
MRDS,10094126,3390
MRDS,10094129,3428
MRDS,10094135,5035
MRDS,10094137,5317
MRDS,10094143,4859
MRDS,10094210,5318
MRDS,10094220,3284
MRDS,10094221,1052
MRDS,10094234,2052
MRDS,10094235,930
MRDS,10094236,4230
MRDS,10094237,4124
MRDS,10094238,2588
MRDS,10094239,4774
MRDS,10094240,759
MRDS,10094241,472
MRDS,10094242,4372
MRDS,10094243,2943
MRDS,10094244,3535
MRDS,10094245,2308
MRDS,10094246,4948
MRDS,10094247,2558
MRDS,10094248,5060
MRDS,10094249,4759
MRDS,10094250,2501
MRDS,10094261,623
MRDS,10094263,3891
MRDS,10094265,57
MRDS,10094322,621
MRDS,10094332,1823
MRDS,10094333,2593
MRDS,10094338,2302
MRDS,10094341,811
MRDS,10094358,2074
MRDS,10094384,2415
MRDS,10094442,3629
MRDS,10094457,4631
MRDS,10094483,3968
MRDS,10094492,665
MRDS,10094544,2442
MRDS,10094545,1286
MRDS,10094548,2265
MRDS,10094549,1346
MRDS,10094561,2100
MRDS,10094562,4082
MRDS,10094610,2504
MRDS,10094611,2504
MRDS,10094613,2504
MRDS,10094625,3380
MRDS,10094629,1933
MRDS,10094630,4828
MRDS,10094632,4071
MRDS,10094654,550
MRDS,10094668,992
MRDS,10094669,2256
MRDS,10094670,3884
MRDS,10094671,3749
MRDS,10094672,5319
MRDS,10094697,2075
MRDS,10094744,2707
MRDS,10094752,1054
MRDS,10094778,3760
MRDS,10094779,4767
MRDS,10094781,322
MRDS,10094801,1990
MRDS,10094802,4726
MRDS,10094803,3300
MRDS,10094809,4657
MRDS,10094811,3294
MRDS,10094812,1200
MRDS,10094838,880
MRDS,10094839,2384
MRDS,10094985,4406
MRDS,10095027,2900
MRDS,10095031,324
MRDS,10095145,1024
MRDS,10095231,4917
MRDS,10095267,4679
MRDS,10095268,5320
MRDS,10095269,5321
MRDS,10095270,2947
MRDS,10095271,4871
MRDS,10095272,445
MRDS,10095273,368
MRDS,10095274,3170
MRDS,10095275,1025
MRDS,10095277,2695
MRDS,10095353,4798
MRDS,10095364,5076
MRDS,10095379,1386
MRDS,10095427,4697
MRDS,10095429,4044
MRDS,10095606,5322
MRDS,10095655,1555
MRDS,10095656,4356
MRDS,10095658,4061
MRDS,10095659,1284
MRDS,10095706,4868
MRDS,10095711,1146
MRDS,10095722,2367
MRDS,10095727,873
MRDS,10095729,1653
MRDS,10095734,2138
MRDS,10095752,5323
MRDS,10095811,4280
MRDS,10095816,1260
MRDS,10095819,619
MRDS,10095820,5044
MRDS,10095821,1865
MRDS,10095824,685
MRDS,10096074,4744
MRDS,10096260,1779
MRDS,10096275,5100
MRDS,10096298,2780
MRDS,10096316,3427
MRDS,10096326,3508
MRDS,10096376,5324
MRDS,10096377,321
MRDS,10096402,3957
MRDS,10096411,3180
MRDS,10096427,338
MRDS,10096440,4844
MRDS,10096465,503
MRDS,10096496,230
MRDS,10096555,4368
MRDS,10096769,1798
MRDS,10096771,1684
MRDS,10096773,2842
MRDS,10096775,5325
MRDS,10096782,2272
MRDS,10096797,5326
MRDS,10096854,256
MRDS,10096872,2207
MRDS,10096912,2810
MRDS,10096913,3889
MRDS,10096915,3130
MRDS,10096916,4133
MRDS,10096918,3877
MRDS,10097172,855
MRDS,10097173,1580
MRDS,10097186,2910
MRDS,10097193,3119
MRDS,10097222,3833
MRDS,10097223,947
MRDS,10097250,4113
MRDS,10097272,4075
MRDS,10097313,3752
MRDS,10097431,3516
MRDS,10097529,3405
MRDS,10097530,315
MRDS,10097541,3786
MRDS,10097552,1624
MRDS,10097640,2565
MRDS,10097647,4135
MRDS,10097685,5327
MRDS,10097689,4034
MRDS,10097694,1358
MRDS,10097712,2107
MRDS,10097720,1929
MRDS,10097729,4540
MRDS,10097742,3012
MRDS,10097746,570
MRDS,10097755,4178
MRDS,10097764,2962
MRDS,10097774,1080
MRDS,10097775,1884
MRDS,10097777,5328
MRDS,10097789,4081
MRDS,10097867,1119
